time,weekday,uid,last
2022-03-05T15:45:00Z,Saturday,MLU00390001,3.8
2022-03-05T16:00:00Z,Saturday,MLU00390001,4.0
2022-03-05T16:15:00Z,Saturday,MLU00390001,3.8
2022-03-05T16:30:00Z,Saturday,MLU00390001,3.9
2022-03-05T16:45:00Z,Saturday,MLU00390001,3.8
2022-03-05T17:00:00Z,Saturday,MLU00390001,4.0
2022-03-05T17:15:00Z,Saturday,MLU00390001,3.9
2022-03-05T17:30:00Z,Saturday,MLU00390001,4.2
2022-03-05T17:45:00Z,Saturday,MLU00390001,4.0
2022-03-05T18:00:00Z,Saturday,MLU00390001,4.1
2022-03-05T18:15:00Z,Saturday,MLU00390001,4.0
2022-03-05T18:30:00Z,Saturday,MLU00390001,4.0
2022-03-05T18:45:00Z,Saturday,MLU00390001,4.0
2022-03-05T19:00:00Z,Saturday,MLU00390001,4.0
2022-03-05T19:15:00Z,Saturday,MLU00390001,4.0
2022-03-05T19:30:00Z,Saturday,MLU00390001,3.9
2022-03-05T19:45:00Z,Saturday,MLU00390001,4.1
2022-03-05T20:00:00Z,Saturday,MLU00390001,4.0
2022-03-05T20:15:00Z,Saturday,MLU00390001,3.9
2022-03-05T20:30:00Z,Saturday,MLU00390001,4.0
2022-03-05T20:45:00Z,Saturday,MLU00390001,4.0
2022-03-05T21:00:00Z,Saturday,MLU00390001,4.0
2022-03-05T21:15:00Z,Saturday,MLU00390001,4.0
2022-03-05T21:30:00Z,Saturday,MLU00390001,4.0
2022-03-05T21:45:00Z,Saturday,MLU00390001,4.0
2022-03-05T22:00:00Z,Saturday,MLU00390001,3.9
2022-03-05T22:15:00Z,Saturday,MLU00390001,3.9
2022-03-05T22:30:00Z,Saturday,MLU00390001,3.8
2022-03-05T22:45:00Z,Saturday,MLU00390001,3.9
2022-03-05T23:00:00Z,Saturday,MLU00390001,3.9
2022-03-05T23:15:00Z,Saturday,MLU00390001,3.8
2022-03-05T23:30:00Z,Saturday,MLU00390001,3.8
2022-03-05T23:45:00Z,Saturday,MLU00390001,3.8
2022-03-06T00:00:00Z,Sunday,MLU00390001,3.8
2022-03-06T00:15:00Z,Sunday,MLU00390001,4.0
2022-03-06T00:30:00Z,Sunday,MLU00390001,3.9
2022-03-06T00:45:00Z,Sunday,MLU00390001,3.9
2022-03-06T01:00:00Z,Sunday,MLU00390001,3.8
2022-03-06T01:15:00Z,Sunday,MLU00390001,3.9
2022-03-06T01:30:00Z,Sunday,MLU00390001,3.9
2022-03-06T01:45:00Z,Sunday,MLU00390001,3.9
2022-03-06T02:00:00Z,Sunday,MLU00390001,3.9
2022-03-06T02:15:00Z,Sunday,MLU00390001,4.0
2022-03-06T02:30:00Z,Sunday,MLU00390001,3.8
2022-03-06T02:45:00Z,Sunday,MLU00390001,3.9
2022-03-06T03:00:00Z,Sunday,MLU00390001,3.9
2022-03-06T03:15:00Z,Sunday,MLU00390001,3.9
2022-03-06T03:30:00Z,Sunday,MLU00390001,3.8
2022-03-06T03:45:00Z,Sunday,MLU00390001,3.9
2022-03-06T04:00:00Z,Sunday,MLU00390001,3.9
2022-03-06T04:15:00Z,Sunday,MLU00390001,3.9
2022-03-06T04:30:00Z,Sunday,MLU00390001,3.8
2022-03-06T04:45:00Z,Sunday,MLU00390001,3.8
2022-03-06T05:00:00Z,Sunday,MLU00390001,3.9
2022-03-06T05:15:00Z,Sunday,MLU00390001,3.8
2022-03-06T05:30:00Z,Sunday,MLU00390001,3.9
2022-03-06T05:45:00Z,Sunday,MLU00390001,3.9
2022-03-06T06:00:00Z,Sunday,MLU00390001,3.8
2022-03-06T06:15:00Z,Sunday,MLU00390001,3.8
2022-03-06T06:30:00Z,Sunday,MLU00390001,4.0
2022-03-06T06:45:00Z,Sunday,MLU00390001,4.0
2022-03-06T07:00:00Z,Sunday,MLU00390001,4.1
2022-03-06T07:15:00Z,Sunday,MLU00390001,4.0
2022-03-06T07:30:00Z,Sunday,MLU00390001,4.0
2022-03-06T07:45:00Z,Sunday,MLU00390001,4.1
2022-03-06T08:00:00Z,Sunday,MLU00390001,4.0
2022-03-06T08:15:00Z,Sunday,MLU00390001,4.0
2022-03-06T08:30:00Z,Sunday,MLU00390001,4.1
2022-03-06T08:45:00Z,Sunday,MLU00390001,4.0
2022-03-06T09:00:00Z,Sunday,MLU00390001,4.0
2022-03-06T09:15:00Z,Sunday,MLU00390001,3.9
2022-03-06T09:30:00Z,Sunday,MLU00390001,3.9
2022-03-06T09:45:00Z,Sunday,MLU00390001,3.9
2022-03-06T10:00:00Z,Sunday,MLU00390001,3.9
2022-03-06T10:15:00Z,Sunday,MLU00390001,3.9
2022-03-06T10:30:00Z,Sunday,MLU00390001,3.9
2022-03-06T10:45:00Z,Sunday,MLU00390001,4.0
2022-03-06T11:00:00Z,Sunday,MLU00390001,3.9
2022-03-06T11:15:00Z,Sunday,MLU00390001,3.9
2022-03-06T11:30:00Z,Sunday,MLU00390001,3.8
2022-03-06T11:45:00Z,Sunday,MLU00390001,4.0
2022-03-06T12:00:00Z,Sunday,MLU00390001,4.0
2022-03-06T12:15:00Z,Sunday,MLU00390001,4.4
2022-03-06T12:30:00Z,Sunday,MLU00390001,4.2
2022-03-06T12:45:00Z,Sunday,MLU00390001,4.4
2022-03-06T13:00:00Z,Sunday,MLU00390001,4.3
2022-03-06T13:15:00Z,Sunday,MLU00390001,4.2
2022-03-06T13:30:00Z,Sunday,MLU00390001,4.3
2022-03-06T13:45:00Z,Sunday,MLU00390001,4.3
2022-03-06T14:00:00Z,Sunday,MLU00390001,4.5
2022-03-06T14:15:00Z,Sunday,MLU00390001,4.5
2022-03-06T14:30:00Z,Sunday,MLU00390001,4.4
2022-03-06T14:45:00Z,Sunday,MLU00390001,4.5
2022-03-06T15:00:00Z,Sunday,MLU00390001,4.4
2022-03-06T15:15:00Z,Sunday,MLU00390001,4.5
2022-03-06T15:30:00Z,Sunday,MLU00390001,4.5
2022-03-06T15:45:00Z,Sunday,MLU00390001,4.4
2022-03-06T16:00:00Z,Sunday,MLU00390001,4.5
2022-03-06T16:15:00Z,Sunday,MLU00390001,4.5
2022-03-06T16:30:00Z,Sunday,MLU00390001,4.4
2022-03-06T16:45:00Z,Sunday,MLU00390001,4.4
2022-03-06T17:00:00Z,Sunday,MLU00390001,4.5
2022-03-06T17:15:00Z,Sunday,MLU00390001,4.4
2022-03-06T17:30:00Z,Sunday,MLU00390001,4.6
2022-03-06T17:45:00Z,Sunday,MLU00390001,4.6
2022-03-06T18:00:00Z,Sunday,MLU00390001,4.6
2022-03-06T18:15:00Z,Sunday,MLU00390001,4.7
2022-03-06T18:30:00Z,Sunday,MLU00390001,4.5
2022-03-06T18:45:00Z,Sunday,MLU00390001,4.6
2022-03-06T19:00:00Z,Sunday,MLU00390001,4.6
2022-03-06T19:15:00Z,Sunday,MLU00390001,4.5
2022-03-06T19:30:00Z,Sunday,MLU00390001,4.5
2022-03-06T19:45:00Z,Sunday,MLU00390001,4.6
2022-03-06T20:00:00Z,Sunday,MLU00390001,4.6
2022-03-06T20:15:00Z,Sunday,MLU00390001,4.5
2022-03-06T20:30:00Z,Sunday,MLU00390001,4.4
2022-03-06T20:45:00Z,Sunday,MLU00390001,4.6
2022-03-06T21:00:00Z,Sunday,MLU00390001,4.4
2022-03-06T21:15:00Z,Sunday,MLU00390001,4.5
2022-03-06T21:30:00Z,Sunday,MLU00390001,4.4
2022-03-06T21:45:00Z,Sunday,MLU00390001,4.5
2022-03-06T22:00:00Z,Sunday,MLU00390001,4.4
2022-03-06T22:15:00Z,Sunday,MLU00390001,4.4
2022-03-06T22:30:00Z,Sunday,MLU00390001,4.4
2022-03-06T22:45:00Z,Sunday,MLU00390001,4.3
2022-03-06T23:00:00Z,Sunday,MLU00390001,4.5
2022-03-06T23:15:00Z,Sunday,MLU00390001,4.3
2022-03-06T23:30:00Z,Sunday,MLU00390001,4.3
2022-03-06T23:45:00Z,Sunday,MLU00390001,4.4
2022-03-07T00:00:00Z,Monday,MLU00390001,4.4
2022-03-07T00:15:00Z,Monday,MLU00390001,4.3
2022-03-07T00:30:00Z,Monday,MLU00390001,4.1
2022-03-07T00:45:00Z,Monday,MLU00390001,4.2
2022-03-07T01:00:00Z,Monday,MLU00390001,4.2
2022-03-07T01:15:00Z,Monday,MLU00390001,4.2
2022-03-07T01:30:00Z,Monday,MLU00390001,4.2
2022-03-07T01:45:00Z,Monday,MLU00390001,4.2
2022-03-07T02:00:00Z,Monday,MLU00390001,4.0
2022-03-07T02:15:00Z,Monday,MLU00390001,4.0
2022-03-07T02:30:00Z,Monday,MLU00390001,4.0
2022-03-07T02:45:00Z,Monday,MLU00390001,4.1
2022-03-07T03:00:00Z,Monday,MLU00390001,4.1
2022-03-07T03:15:00Z,Monday,MLU00390001,3.9
2022-03-07T03:30:00Z,Monday,MLU00390001,4.0
2022-03-07T03:45:00Z,Monday,MLU00390001,3.9
2022-03-07T04:00:00Z,Monday,MLU00390001,4.0
2022-03-07T04:15:00Z,Monday,MLU00390001,4.0
2022-03-07T04:30:00Z,Monday,MLU00390001,3.9
2022-03-07T04:45:00Z,Monday,MLU00390001,3.9
2022-03-07T05:00:00Z,Monday,MLU00390001,4.0
2022-03-07T05:15:00Z,Monday,MLU00390001,3.7
2022-03-07T05:30:00Z,Monday,MLU00390001,3.9
2022-03-07T05:45:00Z,Monday,MLU00390001,5.2
2022-03-07T06:00:00Z,Monday,MLU00390001,6.8
2022-03-07T06:15:00Z,Monday,MLU00390001,7.3
2022-03-07T06:30:00Z,Monday,MLU00390001,7.4
2022-03-07T06:45:00Z,Monday,MLU00390001,7.3
2022-03-07T07:00:00Z,Monday,MLU00390001,7.5
2022-03-07T07:15:00Z,Monday,MLU00390001,7.4
2022-03-07T07:30:00Z,Monday,MLU00390001,7.8
2022-03-07T07:45:00Z,Monday,MLU00390001,8.5
2022-03-07T08:00:00Z,Monday,MLU00390001,10.7
2022-03-07T08:15:00Z,Monday,MLU00390001,40.3
2022-03-07T08:30:00Z,Monday,MLU00390001,43.4
2022-03-07T08:45:00Z,Monday,MLU00390001,41.3
2022-03-07T09:00:00Z,Monday,MLU00390001,40.0
2022-03-07T09:15:00Z,Monday,MLU00390001,42.0
2022-03-07T09:30:00Z,Monday,MLU00390001,47.2
2022-03-07T09:45:00Z,Monday,MLU00390001,46.9
2022-03-07T10:00:00Z,Monday,MLU00390001,51.3
2022-03-07T10:15:00Z,Monday,MLU00390001,50.2
2022-03-07T10:30:00Z,Monday,MLU00390001,51.9
2022-03-07T10:45:00Z,Monday,MLU00390001,49.1
2022-03-07T11:00:00Z,Monday,MLU00390001,51.3
2022-03-07T11:15:00Z,Monday,MLU00390001,49.3
2022-03-07T11:30:00Z,Monday,MLU00390001,52.1
2022-03-07T11:45:00Z,Monday,MLU00390001,48.8
2022-03-07T12:00:00Z,Monday,MLU00390001,50.5
2022-03-07T12:15:00Z,Monday,MLU00390001,48.4
2022-03-07T12:30:00Z,Monday,MLU00390001,50.6
2022-03-07T12:45:00Z,Monday,MLU00390001,47.4
2022-03-07T13:00:00Z,Monday,MLU00390001,48.6
2022-03-07T13:15:00Z,Monday,MLU00390001,46.4
2022-03-07T13:30:00Z,Monday,MLU00390001,47.4
2022-03-07T13:45:00Z,Monday,MLU00390001,43.7
2022-03-07T14:00:00Z,Monday,MLU00390001,45.1
2022-03-07T14:15:00Z,Monday,MLU00390001,41.8
2022-03-07T14:30:00Z,Monday,MLU00390001,40.2
2022-03-07T14:45:00Z,Monday,MLU00390001,40.1
2022-03-07T15:00:00Z,Monday,MLU00390001,35.2
2022-03-07T15:15:00Z,Monday,MLU00390001,31.5
2022-03-07T15:30:00Z,Monday,MLU00390001,30.0
2022-03-07T15:45:00Z,Monday,MLU00390001,33.4
2022-03-07T16:00:00Z,Monday,MLU00390001,39.7
2022-03-07T16:15:00Z,Monday,MLU00390001,38.6
2022-03-07T16:30:00Z,Monday,MLU00390001,35.0
2022-03-07T16:45:00Z,Monday,MLU00390001,39.4
2022-03-07T17:00:00Z,Monday,MLU00390001,40.8
2022-03-07T17:15:00Z,Monday,MLU00390001,38.4
2022-03-07T17:30:00Z,Monday,MLU00390001,36.7
2022-03-07T17:45:00Z,Monday,MLU00390001,33.9
2022-03-07T18:00:00Z,Monday,MLU00390001,44.0
2022-03-07T18:15:00Z,Monday,MLU00390001,38.4
2022-03-07T18:30:00Z,Monday,MLU00390001,36.4
2022-03-07T18:45:00Z,Monday,MLU00390001,34.1
2022-03-07T19:00:00Z,Monday,MLU00390001,42.2
2022-03-07T19:15:00Z,Monday,MLU00390001,38.8
2022-03-07T19:30:00Z,Monday,MLU00390001,34.8
2022-03-07T19:45:00Z,Monday,MLU00390001,33.7
2022-03-07T20:00:00Z,Monday,MLU00390001,33.9
2022-03-07T20:15:00Z,Monday,MLU00390001,32.5
2022-03-07T20:30:00Z,Monday,MLU00390001,26.4
2022-03-07T20:45:00Z,Monday,MLU00390001,24.3
2022-03-07T21:00:00Z,Monday,MLU00390001,31.9
2022-03-07T21:15:00Z,Monday,MLU00390001,9.6
2022-03-07T21:30:00Z,Monday,MLU00390001,8.6
2022-03-07T21:45:00Z,Monday,MLU00390001,5.6
2022-03-07T22:00:00Z,Monday,MLU00390001,5.2
2022-03-07T22:15:00Z,Monday,MLU00390001,5.1
2022-03-07T22:30:00Z,Monday,MLU00390001,4.9
2022-03-07T22:45:00Z,Monday,MLU00390001,5.1
2022-03-07T23:00:00Z,Monday,MLU00390001,4.9
2022-03-07T23:15:00Z,Monday,MLU00390001,4.9
2022-03-07T23:30:00Z,Monday,MLU00390001,4.9
2022-03-07T23:45:00Z,Monday,MLU00390001,4.9
2022-03-08T00:00:00Z,Tuesday,MLU00390001,4.8
2022-03-08T00:15:00Z,Tuesday,MLU00390001,4.9
2022-03-08T00:30:00Z,Tuesday,MLU00390001,5.0
2022-03-08T00:45:00Z,Tuesday,MLU00390001,4.9
2022-03-08T01:00:00Z,Tuesday,MLU00390001,4.9
2022-03-08T01:15:00Z,Tuesday,MLU00390001,5.0
2022-03-08T01:30:00Z,Tuesday,MLU00390001,4.9
2022-03-08T01:45:00Z,Tuesday,MLU00390001,4.8
2022-03-08T02:00:00Z,Tuesday,MLU00390001,4.8
2022-03-08T02:15:00Z,Tuesday,MLU00390001,4.8
2022-03-08T02:30:00Z,Tuesday,MLU00390001,4.8
2022-03-08T02:45:00Z,Tuesday,MLU00390001,4.9
2022-03-08T03:00:00Z,Tuesday,MLU00390001,5.0
2022-03-08T03:15:00Z,Tuesday,MLU00390001,4.8
2022-03-08T03:30:00Z,Tuesday,MLU00390001,4.7
2022-03-08T03:45:00Z,Tuesday,MLU00390001,4.8
2022-03-08T04:00:00Z,Tuesday,MLU00390001,4.8
2022-03-08T04:15:00Z,Tuesday,MLU00390001,4.7
2022-03-08T04:30:00Z,Tuesday,MLU00390001,4.8
2022-03-08T04:45:00Z,Tuesday,MLU00390001,4.8
2022-03-08T05:00:00Z,Tuesday,MLU00390001,4.7
2022-03-08T05:15:00Z,Tuesday,MLU00390001,4.8
2022-03-08T05:30:00Z,Tuesday,MLU00390001,4.7
2022-03-08T05:45:00Z,Tuesday,MLU00390001,6.0
2022-03-08T06:00:00Z,Tuesday,MLU00390001,7.8
2022-03-08T06:15:00Z,Tuesday,MLU00390001,8.1
2022-03-08T06:30:00Z,Tuesday,MLU00390001,8.2
2022-03-08T06:45:00Z,Tuesday,MLU00390001,8.5
2022-03-08T07:00:00Z,Tuesday,MLU00390001,8.4
2022-03-08T07:15:00Z,Tuesday,MLU00390001,8.7
2022-03-08T07:30:00Z,Tuesday,MLU00390001,8.7
2022-03-08T07:45:00Z,Tuesday,MLU00390001,10.3
2022-03-08T08:00:00Z,Tuesday,MLU00390001,13.9
2022-03-08T08:15:00Z,Tuesday,MLU00390001,48.3
2022-03-08T08:30:00Z,Tuesday,MLU00390001,52.4
2022-03-08T08:45:00Z,Tuesday,MLU00390001,48.1
2022-03-08T09:00:00Z,Tuesday,MLU00390001,45.8
2022-03-08T09:15:00Z,Tuesday,MLU00390001,52.6
2022-03-08T09:30:00Z,Tuesday,MLU00390001,52.1
2022-03-08T09:45:00Z,Tuesday,MLU00390001,55.4
2022-03-08T10:00:00Z,Tuesday,MLU00390001,49.5
2022-03-08T10:15:00Z,Tuesday,MLU00390001,51.0
2022-03-08T10:30:00Z,Tuesday,MLU00390001,52.2
2022-03-08T10:45:00Z,Tuesday,MLU00390001,48.9
2022-03-08T11:00:00Z,Tuesday,MLU00390001,48.2
2022-03-08T11:15:00Z,Tuesday,MLU00390001,49.3
2022-03-08T11:30:00Z,Tuesday,MLU00390001,48.5
2022-03-08T11:45:00Z,Tuesday,MLU00390001,48.5
2022-03-08T12:00:00Z,Tuesday,MLU00390001,47.5
2022-03-08T12:15:00Z,Tuesday,MLU00390001,47.1
2022-03-08T12:30:00Z,Tuesday,MLU00390001,46.7
2022-03-08T12:45:00Z,Tuesday,MLU00390001,44.7
2022-03-08T13:00:00Z,Tuesday,MLU00390001,48.4
2022-03-08T13:15:00Z,Tuesday,MLU00390001,46.5
2022-03-08T13:30:00Z,Tuesday,MLU00390001,46.8
2022-03-08T13:45:00Z,Tuesday,MLU00390001,41.9
2022-03-08T14:00:00Z,Tuesday,MLU00390001,41.5
2022-03-08T14:15:00Z,Tuesday,MLU00390001,42.6
2022-03-08T14:30:00Z,Tuesday,MLU00390001,34.9
2022-03-08T14:45:00Z,Tuesday,MLU00390001,31.7
2022-03-08T15:00:00Z,Tuesday,MLU00390001,26.5
2022-03-08T15:15:00Z,Tuesday,MLU00390001,30.5
2022-03-08T15:30:00Z,Tuesday,MLU00390001,40.1
2022-03-08T15:45:00Z,Tuesday,MLU00390001,38.9
2022-03-08T16:00:00Z,Tuesday,MLU00390001,41.4
2022-03-08T16:15:00Z,Tuesday,MLU00390001,43.8
2022-03-08T16:30:00Z,Tuesday,MLU00390001,42.4
2022-03-08T16:45:00Z,Tuesday,MLU00390001,41.4
2022-03-08T17:00:00Z,Tuesday,MLU00390001,38.4
2022-03-08T17:15:00Z,Tuesday,MLU00390001,37.7
2022-03-08T17:30:00Z,Tuesday,MLU00390001,40.1
2022-03-08T17:45:00Z,Tuesday,MLU00390001,37.1
2022-03-08T18:00:00Z,Tuesday,MLU00390001,36.9
2022-03-08T18:15:00Z,Tuesday,MLU00390001,37.4
2022-03-08T18:30:00Z,Tuesday,MLU00390001,38.3
2022-03-08T18:45:00Z,Tuesday,MLU00390001,36.6
2022-03-08T19:00:00Z,Tuesday,MLU00390001,38.8
2022-03-08T19:15:00Z,Tuesday,MLU00390001,40.1
2022-03-08T19:30:00Z,Tuesday,MLU00390001,35.8
2022-03-08T19:45:00Z,Tuesday,MLU00390001,35.1
2022-03-08T20:00:00Z,Tuesday,MLU00390001,29.8
2022-03-08T20:15:00Z,Tuesday,MLU00390001,28.6
2022-03-08T20:30:00Z,Tuesday,MLU00390001,34.7
2022-03-08T20:45:00Z,Tuesday,MLU00390001,28.7
2022-03-08T21:00:00Z,Tuesday,MLU00390001,22.6
2022-03-08T21:15:00Z,Tuesday,MLU00390001,8.1
2022-03-08T21:30:00Z,Tuesday,MLU00390001,7.3
2022-03-08T21:45:00Z,Tuesday,MLU00390001,4.5
2022-03-08T22:00:00Z,Tuesday,MLU00390001,4.2
2022-03-08T22:15:00Z,Tuesday,MLU00390001,4.3
2022-03-08T22:30:00Z,Tuesday,MLU00390001,4.3
2022-03-08T22:45:00Z,Tuesday,MLU00390001,4.3
2022-03-08T23:00:00Z,Tuesday,MLU00390001,4.3
2022-03-08T23:15:00Z,Tuesday,MLU00390001,4.2
2022-03-08T23:30:00Z,Tuesday,MLU00390001,4.4
2022-03-08T23:45:00Z,Tuesday,MLU00390001,4.3
2022-03-09T00:00:00Z,Wednesday,MLU00390001,4.2
2022-03-09T00:15:00Z,Wednesday,MLU00390001,4.3
2022-03-09T00:30:00Z,Wednesday,MLU00390001,4.3
2022-03-09T00:45:00Z,Wednesday,MLU00390001,4.2
2022-03-09T01:00:00Z,Wednesday,MLU00390001,4.2
2022-03-09T01:15:00Z,Wednesday,MLU00390001,4.3
2022-03-09T01:30:00Z,Wednesday,MLU00390001,4.2
2022-03-09T01:45:00Z,Wednesday,MLU00390001,4.2
2022-03-09T02:00:00Z,Wednesday,MLU00390001,4.3
2022-03-09T02:15:00Z,Wednesday,MLU00390001,4.2
2022-03-09T02:30:00Z,Wednesday,MLU00390001,4.3
2022-03-09T02:45:00Z,Wednesday,MLU00390001,4.3
2022-03-09T03:00:00Z,Wednesday,MLU00390001,4.2
2022-03-09T03:15:00Z,Wednesday,MLU00390001,4.3
2022-03-09T03:30:00Z,Wednesday,MLU00390001,4.1
2022-03-09T03:45:00Z,Wednesday,MLU00390001,4.3
2022-03-09T04:00:00Z,Wednesday,MLU00390001,4.3
2022-03-09T04:15:00Z,Wednesday,MLU00390001,4.1
2022-03-09T04:30:00Z,Wednesday,MLU00390001,4.2
2022-03-09T04:45:00Z,Wednesday,MLU00390001,4.3
2022-03-09T05:00:00Z,Wednesday,MLU00390001,4.2
2022-03-09T05:15:00Z,Wednesday,MLU00390001,4.3
2022-03-09T05:30:00Z,Wednesday,MLU00390001,4.3
2022-03-09T05:45:00Z,Wednesday,MLU00390001,5.6
2022-03-09T06:00:00Z,Wednesday,MLU00390001,7.3
2022-03-09T06:15:00Z,Wednesday,MLU00390001,8.5
2022-03-09T06:30:00Z,Wednesday,MLU00390001,8.8
2022-03-09T06:45:00Z,Wednesday,MLU00390001,8.3
2022-03-09T07:00:00Z,Wednesday,MLU00390001,8.2
2022-03-09T07:15:00Z,Wednesday,MLU00390001,8.3
2022-03-09T07:30:00Z,Wednesday,MLU00390001,8.1
2022-03-09T07:45:00Z,Wednesday,MLU00390001,9.9
2022-03-09T08:00:00Z,Wednesday,MLU00390001,10.3
2022-03-09T08:15:00Z,Wednesday,MLU00390001,39.5
2022-03-09T08:30:00Z,Wednesday,MLU00390001,45.0
2022-03-09T08:45:00Z,Wednesday,MLU00390001,38.9
2022-03-09T09:00:00Z,Wednesday,MLU00390001,37.9
2022-03-09T09:15:00Z,Wednesday,MLU00390001,39.1
2022-03-09T09:30:00Z,Wednesday,MLU00390001,43.6
2022-03-09T09:45:00Z,Wednesday,MLU00390001,44.1
2022-03-09T10:00:00Z,Wednesday,MLU00390001,44.8
2022-03-09T10:15:00Z,Wednesday,MLU00390001,49.4
2022-03-09T10:30:00Z,Wednesday,MLU00390001,47.8
2022-03-09T10:45:00Z,Wednesday,MLU00390001,47.6
2022-03-09T11:00:00Z,Wednesday,MLU00390001,49.4
2022-03-09T11:15:00Z,Wednesday,MLU00390001,40.9
2022-03-09T11:30:00Z,Wednesday,MLU00390001,38.8
2022-03-09T11:45:00Z,Wednesday,MLU00390001,41.5
2022-03-09T12:00:00Z,Wednesday,MLU00390001,40.6
2022-03-09T12:15:00Z,Wednesday,MLU00390001,42.0
2022-03-09T12:30:00Z,Wednesday,MLU00390001,44.8
2022-03-09T12:45:00Z,Wednesday,MLU00390001,42.8
2022-03-09T13:00:00Z,Wednesday,MLU00390001,42.2
2022-03-09T13:15:00Z,Wednesday,MLU00390001,42.7
2022-03-09T13:30:00Z,Wednesday,MLU00390001,42.3
2022-03-09T13:45:00Z,Wednesday,MLU00390001,42.7
2022-03-09T14:00:00Z,Wednesday,MLU00390001,31.8
2022-03-09T14:15:00Z,Wednesday,MLU00390001,34.7
2022-03-09T14:30:00Z,Wednesday,MLU00390001,34.3
2022-03-09T14:45:00Z,Wednesday,MLU00390001,28.1
2022-03-09T15:00:00Z,Wednesday,MLU00390001,22.5
2022-03-09T15:15:00Z,Wednesday,MLU00390001,33.6
2022-03-09T15:30:00Z,Wednesday,MLU00390001,29.5
2022-03-09T15:45:00Z,Wednesday,MLU00390001,30.1
2022-03-09T16:00:00Z,Wednesday,MLU00390001,33.2
2022-03-09T16:15:00Z,Wednesday,MLU00390001,33.1
2022-03-09T16:30:00Z,Wednesday,MLU00390001,34.8
2022-03-09T16:45:00Z,Wednesday,MLU00390001,30.1
2022-03-09T17:00:00Z,Wednesday,MLU00390001,25.9
2022-03-09T17:15:00Z,Wednesday,MLU00390001,28.4
2022-03-09T17:30:00Z,Wednesday,MLU00390001,40.7
2022-03-09T17:45:00Z,Wednesday,MLU00390001,27.4
2022-03-09T18:00:00Z,Wednesday,MLU00390001,29.0
2022-03-09T18:15:00Z,Wednesday,MLU00390001,39.6
2022-03-09T18:30:00Z,Wednesday,MLU00390001,33.8
2022-03-09T18:45:00Z,Wednesday,MLU00390001,32.1
2022-03-09T19:00:00Z,Wednesday,MLU00390001,30.5
2022-03-09T19:15:00Z,Wednesday,MLU00390001,33.9
2022-03-09T19:30:00Z,Wednesday,MLU00390001,24.0
2022-03-09T19:45:00Z,Wednesday,MLU00390001,24.3
2022-03-09T20:00:00Z,Wednesday,MLU00390001,28.3
2022-03-09T20:15:00Z,Wednesday,MLU00390001,24.0
2022-03-09T20:30:00Z,Wednesday,MLU00390001,22.4
2022-03-09T20:45:00Z,Wednesday,MLU00390001,20.8
2022-03-09T21:00:00Z,Wednesday,MLU00390001,25.8
2022-03-09T21:15:00Z,Wednesday,MLU00390001,7.8
2022-03-09T21:30:00Z,Wednesday,MLU00390001,7.2
2022-03-09T21:45:00Z,Wednesday,MLU00390001,4.3
2022-03-09T22:00:00Z,Wednesday,MLU00390001,4.0
2022-03-09T22:15:00Z,Wednesday,MLU00390001,4.0
2022-03-09T22:30:00Z,Wednesday,MLU00390001,4.0
2022-03-09T22:45:00Z,Wednesday,MLU00390001,3.9
2022-03-09T23:00:00Z,Wednesday,MLU00390001,4.1
2022-03-09T23:15:00Z,Wednesday,MLU00390001,4.0
2022-03-09T23:30:00Z,Wednesday,MLU00390001,4.0
2022-03-09T23:45:00Z,Wednesday,MLU00390001,4.0
2022-03-10T00:00:00Z,Thursday,MLU00390001,4.0
2022-03-10T00:15:00Z,Thursday,MLU00390001,4.0
2022-03-10T00:30:00Z,Thursday,MLU00390001,4.1
2022-03-10T00:45:00Z,Thursday,MLU00390001,4.0
2022-03-10T01:00:00Z,Thursday,MLU00390001,3.9
2022-03-10T01:15:00Z,Thursday,MLU00390001,4.1
2022-03-10T01:30:00Z,Thursday,MLU00390001,4.0
2022-03-10T01:45:00Z,Thursday,MLU00390001,4.0
2022-03-10T02:00:00Z,Thursday,MLU00390001,4.0
2022-03-10T02:15:00Z,Thursday,MLU00390001,4.1
2022-03-10T02:30:00Z,Thursday,MLU00390001,4.0
2022-03-10T02:45:00Z,Thursday,MLU00390001,3.9
2022-03-10T03:00:00Z,Thursday,MLU00390001,4.1
2022-03-10T03:15:00Z,Thursday,MLU00390001,4.0
2022-03-10T03:30:00Z,Thursday,MLU00390001,3.9
2022-03-10T03:45:00Z,Thursday,MLU00390001,4.1
2022-03-10T04:00:00Z,Thursday,MLU00390001,3.9
2022-03-10T04:15:00Z,Thursday,MLU00390001,4.0
2022-03-10T04:30:00Z,Thursday,MLU00390001,3.9
2022-03-10T04:45:00Z,Thursday,MLU00390001,3.9
2022-03-10T05:00:00Z,Thursday,MLU00390001,4.0
2022-03-10T05:15:00Z,Thursday,MLU00390001,4.0
2022-03-10T05:30:00Z,Thursday,MLU00390001,4.0
2022-03-10T05:45:00Z,Thursday,MLU00390001,5.5
2022-03-10T06:00:00Z,Thursday,MLU00390001,7.0
2022-03-10T06:15:00Z,Thursday,MLU00390001,7.9
2022-03-10T06:30:00Z,Thursday,MLU00390001,8.6
2022-03-10T06:45:00Z,Thursday,MLU00390001,8.4
2022-03-10T07:00:00Z,Thursday,MLU00390001,8.3
2022-03-10T07:15:00Z,Thursday,MLU00390001,8.5
2022-03-10T07:30:00Z,Thursday,MLU00390001,8.2
